Bret Harte$Her Letter His Answer & Her Last Letter
Bret Harte$In a Hollow of the Hills
Bret Harte$In the Carquinez Woods
Bret Harte$Jeff Briggs's Love Story
Bret Harte$Legends and Tales
Bret Harte$Maruja
Bret Harte$Mr. Jack Hamlin's Mediation and Other Stories
Bret Harte$Mrs. Skaggs's Husbands and Other Stories
Bret Harte$New Burlesques
Bret Harte$On the Frontier
Bret Harte$Openings in the Old Trail
Bret Harte$Sally Dows and Other Stories
Bret Harte$Salomy Jane
Bret Harte$Selected Stories
Bret Harte$Snow-Bound at Eagle's
Bret Harte$Stories in Light and Shadow
Bret Harte$Susy, A Story of the Plains
Bret Harte$Tales of Trail and Town
Bret Harte$Tales of the Argonauts
Bret Harte$Tennessee's Partner
Bret Harte$Thankful Blossom
Bret Harte$The Argonauts of North Liberty
Bret Harte$The Bell-Ringer of Angel's and Other Stories
Bret Harte$The Crusade of the Excelsior
Bret Harte$The Heritage of Dedlow Marsh and Other Tales
Bret Harte$The Luck of Roaring Camp and Other Tales
Bret Harte$The Queen of the Pirate Isle
Bret Harte$The Story of a Mine
Bret Harte$The Three Partners
Bret Harte$The Twins of Table Mountain and Other Stories
Bret Harte$Trent's Trust and Other Stories
Bret Harte$Two Men of Sandy Bar
Bret Harte$Under the Redwoods
Bret Harte$Urban Sketches
Charles Darwin$A Monograph on the Sub-class Cirripedia (Volume 1 of 2)
Charles Darwin$A Naturalist's Voyage Round the World
Charles Darwin$Coral Reefs
Charles Darwin$Geological Observations On South America
Charles Darwin$Insectivorous Plants
Charles Darwin$On the Origin of Species 1st Edition
Charles Darwin$On the Origin of Species 6th Edition
Charles Darwin$On the Origin of Species by Means of Natural Selection or the Preservation of Favoured Races in the Struggle for Life. (2nd edition)
Charles Darwin$The Autobiography of Charles Darwin
Charles Darwin$The Descent of Man and Selection in Relation to Sex Volume I (1st edition)
Charles Darwin$The Descent of Man and Selection in Relation to Sex Volume II (1st Edition)
Charles Darwin$The Descent of Man and Selection in Relation to Sex
Charles Darwin$The Different Forms of Flowers on Plants of the Same Species
Charles Darwin$The Effects of Cross & Self-Fertilisation in the Vegetable Kingdom
Charles Darwin$The Expression of Emotion in Man and Animals
Charles Darwin$The Formation of Vegetable Mould through the action of worms with observations of their habits
Charles Darwin$The Movements and Habits of Climbing Plants
Charles Darwin$The Variation of Animals and Plants under Domestication Volume I
Charles Darwin$The Variation of Animals and Plants under Domestication Volume II
Charles Darwin$Volcanic Islands
Charles Dickens$A Child's History of England
Charles Dickens$A Christmas Carol
Charles Dickens$A Message from the Sea
Charles Dickens$A Tale of Two Cities
Charles Dickens$American Notes for General Circulation
Charles Dickens$Barnaby Rudge
Charles Dickens$Bleak House
Charles Dickens$Captain Boldheart & the Latin-Grammar Master
Charles Dickens$Charles Dickens' Children Stories
Charles Dickens$David Copperfield
Charles Dickens$Doctor Marigold
Charles Dickens$Dombey and Son
Charles Dickens$George Silverman's Explanation
Charles Dickens$Going into Society
Charles Dickens$Great Expectations
Charles Dickens$Hard Times
Charles Dickens$Holiday Romance
Charles Dickens$Hunted Down
Charles Dickens$Life And Adventures Of Martin Chuzzlewit
Charles Dickens$Little Dorrit
Charles Dickens$Master Humphrey's Clock
Charles Dickens$Miscellaneous Papers
Charles Dickens$Mrs. Lirriper's Legacy
Charles Dickens$Mudfog and Other Sketches
Charles Dickens$Mugby Junction
Charles Dickens$Nicholas Nickleby
Charles Dickens$Oliver Twist
Charles Dickens$Our Mutual Friend
Charles Dickens$Pictures from Italy
Charles Dickens$Reprinted Pieces
Charles Dickens$Sketches by Boz
Charles Dickens$Sketches of Young Couples
Charles Dickens$Sketches of Young Gentlemen
Charles Dickens$Some Christmas Stories
Charles Dickens$Somebody's Luggage
Charles Dickens$Speeches: Literary and Social
Charles Dickens$Sunday Under Three Heads
Charles Dickens$The Battle of Life
Charles Dickens$The Chimes
Charles Dickens$The Cricket on the Hearth
Charles Dickens$The Haunted Man and the Ghost's Bargin
Charles Dickens$The Holly-Tree
Charles Dickens$The Lamplighter
Charles Dickens$The Lazy Tour of Two Idle Apprentices
Charles Dickens$The Letters of Charles Dickens Volume 1
Charles Dickens$The Letters of Charles Dickens Volume 2
Charles Dickens$The Letters of Charles Dickens Volume 3
Charles Dickens$The Magic Fishbone
Anthony Trollope$Harry Heathcote of Gangoil
Anthony Trollope$He Knew He Was Right
Anthony Trollope$Hunting Sketches
Anthony Trollope$Is He Popenjoy?
Anthony Trollope$John Bull on the Guadalquivir from Tales from all Countries
Anthony Trollope$John Caldigate
Anthony Trollope$Kept in the Dark
Charles Dickens$The Seven Poor Travellers
Charles Dickens$The Trial of William Tinkling
Charles Dickens$The Uncommercial Traveller
Charles Dickens$The Wreck of the Golden Mary
Charles Dickens$Three Ghost Stories
Charles Dickens$To be Read at Dusk
Charles Dickens$Tom Tiddler's Ground
Charles Kingsley$Alexandria and her Schools
Charles Kingsley$All Saints' Day and Other Sermons
Charles Kingsley$Andromeda and Other Poems
Charles Kingsley$At Last
Charles Kingsley$Daily Thoughts
Charles Kingsley$David
Charles Kingsley$Discipline and Other Sermons
Charles Kingsley$Froude's History of England
Charles Kingsley$Glaucus; or The Wonders of the Shore
Charles Kingsley$Health and Education
Charles Kingsley$Hereward, The Last of the English
Charles Kingsley$Historical Lectures and Essays
Charles Kingsley$Hypatia
Charles Kingsley$Lectures Delivered in America in 1874
Charles Kingsley$Literary and General Lectures and Essays
Charles Kingsley$Madam How and Lady Why
Charles Kingsley$Out of the Deep
Charles Kingsley$Phaethon
Charles Kingsley$Plays and Puritans
Charles Kingsley$Prose Idylls
Charles Kingsley$Sanitary and Social Lectures and Essays
Charles Kingsley$Scientific Essays and Lectures
Charles Kingsley$Sermons for the Times
Charles Kingsley$Sermons on National Subjects
Charles Kingsley$Sir Walter Raleigh and his Time
Charles Kingsley$The Ancien Regime
Charles Kingsley$The Good News of God
Charles Kingsley$The Gospel of the Pentateuch
Charles Kingsley$The Hermits
Charles Kingsley$The Heroes
Charles Kingsley$The Roman and the Teuton
Charles Kingsley$The Saint's Tragedy
Charles Kingsley$The Water of Life and Other Sermons
Charles Kingsley$The Water-Babies
Charles Kingsley$Town Geology
Charles Kingsley$Town and Country Sermons
Charles Kingsley$True Words for Brave Men
Charles Kingsley$Twenty-Five Village Sermons
Charles Kingsley$Two Years Ago, Volume I
Charles Kingsley$Two Years Ago, Volume II
Charles Kingsley$Westminster Sermons
Charles Kingsley$Westward Ho!
Charles Kingsley$Women and Politics
Charles Kingsley$Yeast: A Problem
Charlotte Bronte$Jane Eyre
Charlotte Bronte$Shirley
Charlotte Bronte$The Professor
Charlotte Bronte$Villette
Charlotte Mary Yonge$A Book of Golden Deeds
Charlotte Mary Yonge$A Modern Telemachus
Charlotte Mary Yonge$A Reputed Changeling
Charlotte Mary Yonge$Abbeychurch
Charlotte Mary Yonge$Aunt Charlotte's Stories of Greek History
Charlotte Mary Yonge$Beechcroft at Rockstone
Charlotte Mary Yonge$Cameos from English History, from Rollo to Edward II
Charlotte Mary Yonge$Chantry House
Charlotte Mary Yonge$Countess Kate
Charlotte Mary Yonge$Dynevor Terrace (Vol. I)
Charlotte Mary Yonge$Dynevor Terrace (Vol. II)
Charlotte Mary Yonge$Friarswood Post-Office
Charlotte Mary Yonge$Grisly Grisell
Charlotte Mary Yonge$Heartsease
Charlotte Mary Yonge$Henrietta's Wish
Charlotte Mary Yonge$History of France
Charlotte Mary Yonge$Hopes and Fears
Charlotte Mary Yonge$John Keble's Parishes
Charlotte Mary Yonge$Lady Hester, or Ursula's Narrative
Charlotte Mary Yonge$Life of John Coleridge Patteson
Charlotte Mary Yonge$Little Lucy's Wonderful Globe
Charlotte Mary Yonge$Love and Life
Charlotte Mary Yonge$Magnum Bonum
Charlotte Mary Yonge$Modern Broods
Charlotte Mary Yonge$More Bywords
Charlotte Mary Yonge$My Young Alcides
Charlotte Mary Yonge$Nuttie's Father
Charlotte Mary Yonge$Old Times at Otterbourne
Charlotte Mary Yonge$Pioneers and Founders
Charlotte Mary Yonge$Scenes and Characters
Charlotte Mary Yonge$Sowing and Sewing
Charlotte Mary Yonge$Stray Pearls
Charlotte Mary Yonge$That Stick
Charlotte Mary Yonge$The Armourer's Prentices
Charlotte Mary Yonge$The Caged Lion
Charlotte Mary Yonge$The Carbonels
Charlotte Mary Yonge$The Chaplet of Pearls
Charlotte Mary Yonge$The Chosen People
Charlotte Mary Yonge$The Clever Woman of the Family
Charlotte Mary Yonge$The Daisy Chain
Charlotte Mary Yonge$The Dove in the Eagle's Nest
Charlotte Mary Yonge$The Heir of Redclyffe
Charlotte Mary Yonge$The Herd Boy and His Hermit
Charlotte Mary Yonge$The Lances of Lynwood
Charlotte Mary Yonge$The Little Duke
Charlotte Mary Yonge$The Long Vacation
Charlotte Mary Yonge$The Pigeon Pie
Charlotte Mary Yonge$The Pillars of the House, V1
Charlotte Mary Yonge$The Prince and the Page
Charlotte Mary Yonge$The Stokesley Secret
Charlotte Mary Yonge$The Three Brides
Charlotte Mary Yonge$The Trial
Charlotte Mary Yonge$The Two Guardians
Charlotte Mary Yonge$The Two Sides of the Shield
Charlotte Mary Yonge$Two Penniless Princesses
Charlotte Mary Yonge$Under the Storm
Charlotte Mary Yonge$Unknown to History
Charlotte Mary Yonge$Young Folks' History of England
Charlotte Mary Yonge$Young Folks' History of Rome
D H Lawrence$Aaron's Rod
D H Lawrence$Amores
D H Lawrence$Bay
D H Lawrence$England, My England
D H Lawrence$Fantasia of the Unconscious
D H Lawrence$Look! We Have Come Through!
D H Lawrence$New Poems
D H Lawrence$Sea and Sardinia
Bram Stoker$The Man
Bret Harte$A Drift from Redwood Camp
Bret Harte$A First Family of Tasajara
Bret Harte$A Millionaire of Rough-and-Ready
Bret Harte$A Phyllis of the Sierras
Bret Harte$A Protegee of Jack Hamlin's and Other Stories
D H Lawrence$The White Peacock
D H Lawrence$Tortoises
D H Lawrence$Touch and Go
D H Lawrence$Twilight in Italy
D H Lawrence$Wintry Peacock
D H Lawrence$Women in Love
Daniel Defoe$A Journal of the Plague Year
Daniel Defoe$A New Voyage Round the World by a Course Never Sailed Before
Daniel Defoe$A Seasonable Warning and Caution against the Insinuations of Papists and Jacobites
Daniel Defoe$A Short Narrative of the Life and Actions of His Grace John, D. of Marlborogh
Daniel Defoe$A True Relation of the Apparition of one Mrs. Veal
Daniel Defoe$A Vindication of the Press
Daniel Defoe$An Answer to a Question that Nobody thinks of, viz., But what if the Queen should Die?
Daniel Defoe$An Appeal to Honour and Justice, Though It Be of His Worst Enemies
Daniel Defoe$An Essay Upon Projects
Daniel Defoe$An Humble Proposal to the People of England
Daniel Defoe$And What if the Pretender should Come?
Daniel Defoe$Atalantis Major
Daniel Defoe$Augusta Triumphans
Daniel Defoe$Dickory Cronke
Daniel Defoe$Everybody's Business is Nobody's Business
Daniel Defoe$From London to Land's End
Daniel Defoe$History of the Plague in London
Daniel Defoe$Memoirs of Major Alexander Ramkins (1718)
Daniel Defoe$Memoirs of a Cavalier
Daniel Defoe$Military Memoirs of Capt. George Carleton
Daniel Defoe$Of Captain Mission
Daniel Defoe$Reasons against the Succession of the House of Hanover
Daniel Defoe$Second Thoughts are Best
Daniel Defoe$The Complete English Tradesman (1839 ed.)
Daniel Defoe$The Consolidator
Daniel Defoe$The Fortunate Mistress (Parts 1 and 2)
Daniel Defoe$The Fortunes and Misfortunes of the Famous Moll Flanders
Daniel Defoe$The Further Adventures of Robinson Crusoe
Daniel Defoe$The History of the Devil
Daniel Defoe$The History of the Life and Adventures of Mr. Duncan Campbell
Daniel Defoe$The History of the Remarkable Life of John Sheppard
Daniel Defoe$The King of Pirates
Daniel Defoe$The Lay-Man's Sermon upon the Late Storm
Daniel Defoe$The Life and Adventures of Robinson Crusoe (1808)
Daniel Defoe$The Life and Adventures of Robinson Crusoe Of York, Mariner, Vol. 1
Daniel Defoe$The Life and Adventures of Robinson Crusoe
Daniel Defoe$The Life and Most Surprising Adventures of Robinson Crusoe
Daniel Defoe$The Life, Adventures & Piracies of the Famous Captain Singleton
Daniel Defoe$The True-Born Englishman
Daniel Defoe$Tour through the Eastern Counties of England, 1722
Edgar Allan Poe$Edgar Allan Poe's Complete Poetical Works
Edgar Allan Poe$Eureka
Edgar Allan Poe$The Cask of Amontillado
Edgar Allan Poe$The Fall of the House of Usher
Edgar Allan Poe$The Masque of the Red Death
Edgar Allan Poe$The Raven
Edgar Allan Poe$The Works of Edgar Allan Poe Volume 1
Edgar Allan Poe$The Works of Edgar Allan Poe Volume 2
Edgar Allan Poe$The Works of Edgar Allan Poe Volume 3
Edgar Allan Poe$The Works of Edgar Allan Poe Volume 4
Edgar Allan Poe$The Works of Edgar Allan Poe Volume 5
Edgar Rice Burroughs$A Princess of Mars
Edgar Rice Burroughs$At the Earth's Core
Edgar Rice Burroughs$Jungle Tales of Tarzan
Edgar Rice Burroughs$Out of Time's Abyss
Edgar Rice Burroughs$Pellucidar
Edgar Rice Burroughs$Tarzan and the Jewels of Opar
Edgar Rice Burroughs$Tarzan of the Apes
Edgar Rice Burroughs$Tarzan the Terrible
Edgar Rice Burroughs$Tarzan the Untamed
Edgar Rice Burroughs$The Beasts of Tarzan
Edgar Rice Burroughs$The Chessmen of Mars
Edgar Rice Burroughs$The Efficiency Expert
Edgar Rice Burroughs$The Gods of Mars
Edgar Rice Burroughs$The Land That Time Forgot
Edgar Rice Burroughs$The Lost Continent
Edgar Rice Burroughs$The Mad King
Edgar Rice Burroughs$The Monster Men
Edgar Rice Burroughs$The Mucker
Edgar Rice Burroughs$The Oakdale Affair
Edgar Rice Burroughs$The Outlaw of Torn
Edgar Rice Burroughs$The People that Time Forgot
Edgar Rice Burroughs$The Return of Tarzan
Edgar Rice Burroughs$The Son of Tarzan
Edgar Rice Burroughs$Thuvia, Maid of Mars
Edgar Rice Burroughs$Warlord of Mars
Edmund Burke$Burke's Speech on Conciliation with America
Edmund Burke$Selections from the Speeches and Writings of Edmund Burke
Edmund Burke$The Works of the Right Honourable Edmund Burke, Vol. 01 (of 12)
Edmund Burke$The Works of the Right Honourable Edmund Burke, Vol. 02 (of 12)
Edmund Burke$The Works of the Right Honourable Edmund Burke, Vol. 03 (of 12)
Edmund Burke$The Works of the Right Honourable Edmund Burke, Vol. 04 (of 12)
Edmund Burke$The Works of the Right Honourable Edmund Burke, Vol. 05 (of 12)
Edmund Burke$The Works of the Right Honourable Edmund Burke, Vol. 06 (of 12)
Edmund Burke$The Works of the Right Honourable Edmund Burke, Vol. 07 (of 12)
Edmund Burke$The Works of the Right Honourable Edmund Burke, Vol. 08 (of 12)
Edmund Burke$The Works of the Right Honourable Edmund Burke, Vol. 09 (of 12)
Edmund Burke$The Works of the Right Honourable Edmund Burke, Vol. 10 (of 12)
Edmund Burke$The Works of the Right Honourable Edmund Burke, Vol. 11 (of 12)
Edmund Burke$The Works of the Right Honourable Edmund Burke, Vol. 12 (of 12)
Edmund Burke$Thoughts on the Present Discontents
Edward Phillips Oppenheim$A Lost Leader
Edward Phillips Oppenheim$A Maker of History
Edward Phillips Oppenheim$A Millionaire of Yesterday
Edward Phillips Oppenheim$A Monk of Cruta
Edward Phillips Oppenheim$A People's Man
Edward Phillips Oppenheim$A Prince of Sinners
Edward Phillips Oppenheim$An Amiable Charlatan
Edward Phillips Oppenheim$Anna the Adventuress
Edward Phillips Oppenheim$Berenice
Edward Phillips Oppenheim$Havoc
Edward Phillips Oppenheim$Jacob's Ladder
Edward Phillips Oppenheim$Jeanne of the Marshes
Edward Phillips Oppenheim$Mr. Grex of Monte Carlo
Edward Phillips Oppenheim$Mr. Marx's Secret
Edward Phillips Oppenheim$Mysterious Mr. Sabin
Edward Phillips Oppenheim$Nobody's Man
Edward Phillips Oppenheim$Peter Ruff and the Double Four
Edward Phillips Oppenheim$The Avenger
Edward Phillips Oppenheim$The Betrayal
Edward Phillips Oppenheim$The Black Box
Edward Phillips Oppenheim$The Box with the Broken Seals
Edward Phillips Oppenheim$The Cinema Murder
Edward Phillips Oppenheim$The Devil's Paw
Edward Phillips Oppenheim$The Double Four
Edward Phillips Oppenheim$The Double Life Of Mr. Alfred Burton
Edward Phillips Oppenheim$The Double Traitor
Charles Dickens$The Mystery of Edwin Drood
Charles Dickens$The Old Curiosity Shop
Charles Dickens$The Perils of Certain English Prisoners
Charles Dickens$The Pickwick Papers
Charles Dickens$The Poems and Verses of Charles Dickens
Edward Phillips Oppenheim$The Great Prince Shan
Edward Phillips Oppenheim$The Great Secret
Edward Phillips Oppenheim$The Hillman
Edward Phillips Oppenheim$The Illustrious Prince
Edward Phillips Oppenheim$The Kingdom of the Blind
Edward Phillips Oppenheim$The Lighted Way
Edward Phillips Oppenheim$The Lost Ambassador
Edward Phillips Oppenheim$The Malefactor
Edward Phillips Oppenheim$The Master Mummer
Edward Phillips Oppenheim$The Mischief Maker
Edward Phillips Oppenheim$The Missioner
Edward Phillips Oppenheim$The Moving Finger
Edward Phillips Oppenheim$The New Tenant
Edward Phillips Oppenheim$The Pawns Count
Edward Phillips Oppenheim$The Profiteers
Edward Phillips Oppenheim$The Survivor
Edward Phillips Oppenheim$The Tempting of Tavernake
Edward Phillips Oppenheim$The Traitors
Edward Phillips Oppenheim$The Vanished Messenger
Edward Phillips Oppenheim$The Wicked Marquis
Edward Phillips Oppenheim$The Yellow Crayon
Edward Phillips Oppenheim$The Zeppelin's Passenger
Edward Phillips Oppenheim$To Win the Love He Sought
Edward Stratemeyer$American Boy's Life of Theodore Roosevelt
Edward Stratemeyer$At the Fall of Port Arthur
Edward Stratemeyer$Boys of The Fort
Edward Stratemeyer$Dave Porter At Bear Camp
Edward Stratemeyer$Dave Porter and His Double
